v1,v2,score
20.0,20.0,1.5999999999999999
20.0,20.0,1.5999999999999999
20.0,20.0,1.5999999999999999
20.0,20.0,1.5999999999999999
20.0,20.0,1.5999999999999999
20.0,20.0,1.5999999999999999
20.0,20.0,1.5999999999999999
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
19.0,41.0,1.7
